2.11622	31.41245
1.8786	32.06175
1.68414	31.71605
0.70216	30.06354
-0.54429	30.13799
-0.53999	30.14554
-0.44297	30.11953
-0.55523	30.28716
-0.13048	30.44786
-1.23584	29.98152
0.51501	30.28977
0.64925	30.27206
0.640278	30.267931
0.94473	30.808823
-0.80811	29.8059
-0.96383	29.61679
0.196402	30.013431
0.06332	29.89819
0.03421	29.7664
-0.2104	30.9482
-1.28374	29.6824
-1.26252	29.72195
0.61659	30.639296
-0.58724	30.65261
-0.59024	30.67166
-0.57455	30.69114
-0.61297	30.63124
-0.62332	30.64705
-0.785245	30.276841
-0.9956	29.9525
-0.80365	29.93143
-0.67669	30.15209
2.67686	33.66236
3.377464	31.791966
3.02789	33.43579
1.793306	32.920015
1.944409	34.936195
